order_id	order_date	order_time	employee_id	customer_id
1647	2020-04-12	13:52:33	18	1
1648	2020-04-06	12:50:50	2	48
1649	2020-04-29	18:53:04	20	89
1650	2020-04-01	20:37:57	22	82
1651	2020-04-07	16:42:02	19	19
1652	2020-04-24	15:31:08	3	14
1653	2020-04-28	22:10:47	16	26
1654	2020-04-09	20:56:37	20	42
1655	2020-04-26	22:39:01	8	44
1656	2020-04-25	21:41:01	11	81
1657	2020-04-30	17:03:13	14	93
1658	2020-04-02	20:20:28	13	62
1659	2020-04-24	14:21:21	17	85
1660	2020-04-13	18:48:42	18	79
1661	2020-04-25	17:24:57	18	6
1662	2020-04-18	20:13:23	7	10
1663	2020-04-01	13:01:56	22	83
1664	2020-04-14	13:04:04	5	40
1665	2020-04-24	15:35:09	10	25
1666	2020-04-27	13:42:28	13	25
1667	2020-04-18	20:34:49	15	33
1668	2020-04-18	15:02:40	8	59
1669	2020-04-14	17:39:49	20	8
1670	2020-04-01	18:11:04	8	83
1671	2020-04-15	18:58:23	9	93
1672	2020-04-16	14:52:47	9	67
1673	2020-04-22	14:20:29	13	5
1674	2020-04-01	17:46:21	23	33
1675	2020-04-01	22:16:01	15	71
1676	2020-04-08	21:56:34	17	17
1677	2020-04-18	18:18:43	3	42
1678	2020-04-07	14:33:13	12	80
1679	2020-04-07	17:08:37	17	56
1680	2020-04-02	13:46:46	3	14
1681	2020-04-16	18:44:50	18	96
1682	2020-04-10	14:22:05	18	55
1683	2020-04-19	14:55:48	16	4
1684	2020-04-06	19:11:39	14	69
1685	2020-04-13	19:15:12	8	75
1686	2020-04-07	12:29:06	2	51
1687	2020-04-29	16:31:30	3	21
1688	2020-04-23	12:35:16	8	49
1689	2020-04-09	21:31:42	22	13
1690	2020-04-09	19:10:25	2	6
1691	2020-04-30	22:14:38	23	20
1692	2020-04-07	18:19:30	22	29
1693	2020-04-19	17:55:56	16	10
1694	2020-04-06	22:46:25	13	55
1695	2020-04-23	13:34:55	4	10
1696	2020-04-05	22:03:03	5	18
1697	2020-04-23	19:38:04	16	61
1698	2020-04-19	17:31:56	5	7
1699	2020-04-02	20:17:08	19	79
1700	2020-04-26	22:35:42	4	76
1701	2020-04-16	22:34:44	14	46
1702	2020-04-16	20:42:32	20	89
1703	2020-04-10	20:20:04	5	36
1704	2020-04-22	22:04:20	10	48
1705	2020-04-12	14:25:46	4	91
1706	2020-04-19	14:36:56	15	50
1707	2020-04-23	13:07:33	3	6
1708	2020-04-21	12:13:02	12	93
1709	2020-04-23	12:41:06	21	96
1710	2020-04-13	12:46:35	10	23
1711	2020-04-16	16:21:12	6	27
1712	2020-04-18	20:18:21	4	99
1713	2020-04-06	16:25:02	6	36
1714	2020-04-17	16:16:37	20	80
1715	2020-04-12	18:06:28	1	45
1716	2020-04-14	18:36:23	15	16
1717	2020-04-27	18:12:43	1	56
1718	2020-04-28	17:20:15	21	95
1719	2020-04-23	14:48:10	7	31
1720	2020-04-11	15:06:28	12	79
1721	2020-04-26	17:48:15	10	7
1722	2020-04-01	20:16:18	17	26
1723	2020-04-07	21:19:16	22	26
1724	2020-04-26	13:21:38	22	15
1725	2020-04-02	16:21:19	6	90
1726	2020-04-08	19:58:24	7	95
1727	2020-04-06	20:12:59	22	55
1728	2020-04-10	12:03:12	19	47
1729	2020-04-26	21:08:45	6	89
1730	2020-04-28	22:14:33	9	92
1731	2020-04-12	19:21:58	5	66
1732	2020-04-12	19:13:15	7	3
1733	2020-04-25	14:58:59	7	36
1734	2020-04-30	22:53:33	22	14
1735	2020-04-28	19:47:46	14	54
1736	2020-04-30	18:47:09	13	21
1737	2020-04-24	20:05:11	9	50
1738	2020-04-13	16:46:07	7	100
1739	2020-04-01	13:53:44	7	22
1740	2020-04-07	14:53:51	4	71
1741	2020-04-22	16:10:54	2	11
1742	2020-04-22	12:06:34	7	61
1743	2020-04-16	15:05:38	18	27
1744	2020-04-09	15:13:54	2	38
1745	2020-04-26	21:56:34	21	3
1746	2020-04-21	20:11:40	10	27
1747	2020-04-26	21:24:04	4	75
1748	2020-04-24	12:25:39	6	18
1749	2020-04-10	21:06:20	11	5
1750	2020-04-15	19:05:18	5	78
1751	2020-04-21	22:12:12	12	74
1752	2020-04-23	18:40:09	8	39
1753	2020-04-24	18:33:25	10	46
1754	2020-04-23	12:07:35	7	96
1755	2020-04-09	21:30:18	11	78
1756	2020-04-30	17:01:31	2	4
1757	2020-04-29	16:03:11	8	70
1758	2020-04-21	18:20:14	7	66
1759	2020-04-22	22:21:25	19	6
1760	2020-04-19	13:15:09	5	47
1761	2020-04-19	13:11:38	10	5
1762	2020-04-17	15:41:14	12	36
1763	2020-04-10	19:02:57	19	59
1764	2020-04-13	22:57:29	4	54
1765	2020-04-08	14:02:41	15	10
1766	2020-04-29	12:04:09	11	71
1767	2020-04-23	20:07:08	23	67
1768	2020-04-29	15:02:57	2	27
1769	2020-04-29	22:33:17	2	91
1770	2020-04-11	14:01:56	3	86
1771	2020-04-25	22:20:01	5	21
1772	2020-04-20	13:41:31	1	97
1773	2020-04-15	22:46:35	20	38
1774	2020-04-23	18:03:36	4	50
1775	2020-04-27	15:58:24	6	72
1776	2020-04-26	20:22:21	19	20
1777	2020-04-22	19:38:48	8	93
1778	2020-04-03	17:49:29	8	83
1779	2020-04-05	19:05:15	3	47
1780	2020-04-10	20:47:59	13	35
1781	2020-04-02	15:33:50	16	79
1782	2020-04-17	17:42:46	9	49
1783	2020-04-04	13:59:53	13	86
1784	2020-04-25	15:39:25	11	6
1785	2020-04-24	12:16:07	21	100
1786	2020-04-05	15:16:04	6	67
1787	2020-04-01	15:11:13	20	1
1788	2020-04-11	14:39:02	18	60
1789	2020-04-06	20:35:14	12	97
1790	2020-04-13	18:55:12	6	86
1791	2020-04-27	12:56:56	9	79
1792	2020-04-19	12:09:36	17	35
1793	2020-04-12	17:57:31	1	40
1794	2020-04-27	12:16:14	23	54
1795	2020-04-19	21:47:13	4	43
1796	2020-04-14	13:54:13	22	85
1797	2020-04-08	20:15:50	4	4
1798	2020-04-14	19:20:47	6	26
1799	2020-04-22	12:48:24	19	68
1800	2020-04-29	18:46:10	2	35
1801	2020-04-28	22:16:54	20	84
1802	2020-04-12	18:41:36	11	37
1803	2020-04-23	15:53:02	24	50
1804	2020-04-01	22:42:16	18	70
1805	2020-04-27	13:27:45	5	43
1806	2020-04-05	17:03:27	8	6
1807	2020-04-06	17:41:37	16	9
1808	2020-04-23	15:50:12	4	70
1809	2020-04-21	14:58:52	14	71
1810	2020-04-28	16:15:55	1	14
1811	2020-04-06	14:39:32	16	71
1812	2020-04-03	20:25:36	2	85
1813	2020-04-03	22:35:58	3	97
1814	2020-04-21	14:31:23	20	61
1815	2020-04-10	22:58:52	19	70
1816	2020-04-30	21:10:47	1	76
1817	2020-04-27	12:42:09	16	75
1818	2020-04-21	20:50:40	19	61
1819	2020-04-08	17:45:16	11	47
1820	2020-04-10	22:35:58	11	88
1821	2020-04-17	12:44:21	9	43
1822	2020-04-18	15:35:19	5	46
1823	2020-04-19	20:19:17	24	37
1824	2020-04-25	21:18:31	1	12
1825	2020-04-15	16:56:54	8	76
1826	2020-04-13	22:01:28	12	65
1827	2020-04-21	19:59:19	19	96
1828	2020-04-08	20:06:37	10	23
1829	2020-04-16	15:24:14	9	89
1830	2020-04-24	12:58:44	9	9
1831	2020-04-12	19:49:17	20	64
1832	2020-04-16	12:04:12	9	8
1833	2020-04-17	14:10:01	9	37
1834	2020-04-12	15:55:08	2	99
1835	2020-04-07	14:20:17	14	86
1836	2020-04-20	15:16:26	2	64
1837	2020-04-06	21:15:34	6	85
1838	2020-04-27	19:54:36	17	36
1839	2020-04-08	22:42:48	23	88
1840	2020-04-07	21:47:59	24	87
1841	2020-04-15	14:16:03	6	81
1842	2020-04-23	20:37:54	19	17
1843	2020-04-30	13:03:34	15	89
1844	2020-04-03	16:13:04	3	64
1845	2020-04-20	13:41:54	24	48
1846	2020-04-21	12:31:11	9	29
1847	2020-04-25	13:41:15	14	70
1848	2020-04-20	16:50:26	20	16
1849	2020-04-02	16:59:23	19	95
1850	2020-04-29	15:56:41	23	7
1851	2020-04-03	15:25:17	6	52
1852	2020-04-21	12:24:31	12	91
1853	2020-04-08	20:55:01	20	1
1854	2020-04-23	19:40:46	14	50
1855	2020-04-22	21:08:28	17	87
1856	2020-04-17	13:14:41	23	13
1857	2020-04-20	21:17:34	8	62
1858	2020-04-19	20:12:43	23	90
1859	2020-04-22	19:35:57	3	36
1860	2020-04-16	14:21:53	15	48
1861	2020-04-17	19:42:46	1	93
1862	2020-04-07	12:57:02	24	42
1863	2020-04-07	13:10:59	22	94
1864	2020-04-26	15:01:30	5	31
1865	2020-04-06	21:38:16	10	33
1866	2020-04-08	14:33:03	3	45
1867	2020-04-03	15:31:36	18	7
1868	2020-04-04	15:17:39	7	69
1869	2020-04-27	14:23:09	21	91
1870	2020-04-03	20:40:27	21	96
1871	2020-04-24	14:37:29	23	32
1872	2020-04-12	21:45:33	19	13
1873	2020-04-25	18:20:26	17	1
1874	2020-04-27	21:13:20	17	48
1875	2020-04-18	17:21:25	20	17
1876	2020-04-21	12:33:37	8	9
1877	2020-04-16	17:08:49	23	28
1878	2020-04-12	20:25:26	7	36
1879	2020-04-21	17:43:57	24	8
1880	2020-04-23	14:20:18	7	84
1881	2020-04-10	21:46:43	6	41
1882	2020-04-20	12:36:15	18	81
1883	2020-04-08	14:29:31	12	86
1884	2020-04-22	14:10:02	14	83
1885	2020-04-01	14:10:22	23	69
1886	2020-04-14	14:44:28	12	98
1887	2020-04-05	18:19:35	23	33
1888	2020-04-11	14:57:28	13	1
1889	2020-04-30	20:44:01	15	39
1890	2020-04-19	13:50:26	21	37
1891	2020-04-23	20:16:25	5	3
1892	2020-04-21	17:03:07	13	42
1893	2020-04-18	18:50:46	22	65
1894	2020-04-06	13:31:39	3	15
1895	2020-04-18	22:58:27	4	6
1896	2020-04-17	14:07:18	1	64
1897	2020-04-09	12:17:46	9	78
1898	2020-04-28	18:40:57	15	94
1899	2020-04-01	15:23:29	4	59
1900	2020-04-30	12:12:47	21	64
1901	2020-04-06	19:15:32	9	83
1902	2020-04-15	21:14:30	24	41
1903	2020-04-28	18:22:04	23	42
1904	2020-04-04	12:30:04	12	40
1905	2020-04-19	14:07:06	10	53
1906	2020-04-15	12:48:05	9	98
1907	2020-04-03	14:48:51	11	21
1908	2020-04-13	14:51:11	18	54
1909	2020-04-23	22:11:34	9	67
1910	2020-04-25	14:31:39	16	67
1911	2020-04-27	13:58:05	9	36
1912	2020-04-19	15:36:11	5	67
1913	2020-04-28	14:32:34	14	46
1914	2020-04-21	15:41:22	12	61
1915	2020-04-13	17:02:18	17	18
1916	2020-04-16	14:10:29	2	76
1917	2020-04-15	16:59:13	23	15
1918	2020-04-14	15:31:07	16	58
1919	2020-04-21	14:47:42	8	56
1920	2020-04-15	17:34:57	19	48
1921	2020-04-28	15:55:56	5	17
1922	2020-04-20	21:29:22	1	74
1923	2020-04-02	20:05:06	16	10
1924	2020-04-01	17:05:40	19	56
1925	2020-04-19	12:07:06	16	68
1926	2020-04-02	21:13:23	18	13
1927	2020-04-27	14:46:24	7	61
1928	2020-04-10	22:09:12	6	5
1929	2020-04-29	21:32:40	14	22
1930	2020-04-20	16:56:44	3	76
1931	2020-04-01	14:27:55	8	20
1932	2020-04-25	13:46:57	7	95
1933	2020-04-05	18:41:46	11	85
1934	2020-04-04	14:23:40	1	95
1935	2020-04-18	13:17:06	3	43
1936	2020-04-06	18:44:36	23	89
1937	2020-04-14	20:11:49	17	53
1938	2020-04-14	22:54:22	24	50
1939	2020-04-29	19:24:51	11	3
1940	2020-04-18	20:23:34	1	71
1941	2020-04-06	21:13:06	13	9
1942	2020-04-24	20:58:51	8	96
1943	2020-04-21	15:53:10	8	50
1944	2020-04-25	17:59:22	1	18
1945	2020-04-30	18:08:40	2	86
1946	2020-04-02	18:45:41	13	64
1947	2020-04-27	16:21:11	11	99
1948	2020-04-07	14:22:18	20	69
1949	2020-04-05	14:28:26	7	5
1950	2020-04-10	14:33:19	14	21
1951	2020-04-02	15:23:44	6	7
1952	2020-04-28	22:05:15	9	50
1953	2020-04-01	15:58:32	7	47
1954	2020-04-25	12:21:49	24	87
1955	2020-04-30	16:30:14	21	69
1956	2020-04-25	16:05:02	14	70
1957	2020-04-16	17:18:09	17	6
1958	2020-04-22	21:20:27	3	59
1959	2020-04-24	13:32:59	4	39
1960	2020-04-14	15:57:29	13	75
1961	2020-04-28	16:22:50	6	77
1962	2020-04-30	19:38:43	3	29
1963	2020-04-03	13:40:35	23	40
1964	2020-04-24	22:48:24	11	27
1965	2020-04-15	16:13:54	8	61
1966	2020-04-18	22:46:27	8	40
1967	2020-04-14	15:20:31	6	72
1968	2020-04-16	19:25:08	2	60
1969	2020-04-20	13:32:52	16	47
1970	2020-04-10	16:40:14	11	48
1971	2020-04-30	14:41:14	12	14
1972	2020-04-13	15:15:03	2	79
1973	2020-04-10	13:52:06	23	46
1974	2020-04-26	21:55:50	22	56
1975	2020-04-28	17:46:36	1	92
1976	2020-04-24	17:11:03	21	8
1977	2020-04-15	21:07:15	14	24
1978	2020-04-14	12:02:05	23	87
1979	2020-04-03	14:06:05	15	71
1980	2020-04-13	17:06:50	6	10
1981	2020-04-09	18:50:10	17	56
1982	2020-04-08	12:33:07	20	8
1983	2020-04-25	21:09:47	22	1
1984	2020-04-07	15:04:47	4	11
1985	2020-04-04	20:41:37	22	100
1986	2020-04-11	19:21:09	12	58
1987	2020-04-15	18:19:54	23	76
1988	2020-04-02	20:25:11	4	71
1989	2020-04-29	13:25:14	22	36
1990	2020-04-22	17:54:58	7	7
1991	2020-04-28	19:33:52	19	64
1992	2020-04-19	14:34:38	22	72
1993	2020-04-06	19:24:10	24	40
1994	2020-04-19	17:48:07	5	52
1995	2020-04-12	22:39:13	15	100
1996	2020-04-19	16:31:43	6	83
1997	2020-04-23	19:52:55	24	90
1998	2020-04-17	22:29:44	1	87
1999	2020-04-13	22:44:29	16	11
2000	2020-04-01	15:06:35	11	20
2001	2020-04-05	15:06:59	1	53
2002	2020-04-03	21:13:24	11	11
2003	2020-04-26	21:35:16	9	15
2004	2020-04-08	17:58:12	7	98
2005	2020-04-21	22:44:45	19	92
2006	2020-04-18	18:37:30	1	10
2007	2020-04-17	12:25:31	10	53
2008	2020-04-24	12:58:50	2	77
2009	2020-04-19	17:40:01	21	18
2010	2020-04-15	14:52:57	1	51
2011	2020-04-03	21:53:54	14	42
2012	2020-04-16	16:37:50	24	99
2013	2020-04-17	22:58:12	2	38
2014	2020-04-30	15:09:51	2	46
2015	2020-04-04	12:09:43	15	72
2016	2020-04-11	19:09:34	10	80
2017	2020-04-09	18:35:27	24	16
2018	2020-04-09	22:34:26	19	24
2019	2020-04-12	22:13:23	19	31
2020	2020-04-15	21:26:13	10	33
2021	2020-04-20	22:59:06	14	72
2022	2020-04-06	21:28:48	6	52
2023	2020-04-10	16:12:05	10	52
2024	2020-04-20	18:08:58	17	38
2025	2020-04-12	14:03:03	19	55
2026	2020-04-05	16:48:29	15	3
2027	2020-04-29	20:41:40	17	72
2028	2020-04-19	13:58:54	8	38
2029	2020-04-09	19:22:38	10	43
2030	2020-04-18	22:27:42	11	44
2031	2020-04-23	17:49:21	8	4
2032	2020-04-24	17:13:49	8	2
2033	2020-04-30	15:30:18	5	90
2034	2020-04-01	19:06:04	14	23
2035	2020-04-17	15:07:12	4	85
2036	2020-04-09	18:37:07	21	67
2037	2020-04-26	20:17:37	1	57
2038	2020-04-02	13:19:21	3	28
2039	2020-04-17	21:08:08	9	79
2040	2020-04-20	17:56:55	12	67
2041	2020-04-10	20:26:58	19	39
2042	2020-04-28	20:29:56	13	56
2043	2020-04-30	12:45:25	12	57
2044	2020-04-21	14:09:20	23	44
2045	2020-04-17	12:35:59	11	7
2046	2020-04-14	13:20:56	5	16
2047	2020-04-08	17:52:34	4	88
2048	2020-04-17	14:34:46	2	22
2049	2020-04-25	22:08:10	22	31
2050	2020-04-01	20:41:26	17	56
2051	2020-04-27	17:28:27	14	13
2052	2020-04-15	14:09:56	20	74
2053	2020-04-12	18:59:39	19	73
2054	2020-05-10	18:07:57	1	100
2055	2020-05-31	14:49:08	11	98
2056	2020-05-17	22:12:41	1	28
2057	2020-05-06	17:42:33	24	57
2058	2020-05-22	21:53:46	24	1
2059	2020-05-18	19:02:07	8	13
2060	2020-05-22	21:04:43	23	51
2061	2020-05-05	16:42:14	8	64
2062	2020-05-06	20:28:17	16	41
2063	2020-05-14	20:31:54	21	81
2064	2020-05-09	20:19:55	21	13
2065	2020-05-06	14:54:02	4	52
2066	2020-05-15	18:39:54	21	42
2067	2020-05-30	17:06:44	18	25
2068	2020-05-24	16:08:50	5	8
2069	2020-05-13	22:11:21	3	74
2070	2020-05-07	12:37:36	3	90
2071	2020-05-05	16:19:50	13	76
2072	2020-05-08	20:45:45	24	21
2073	2020-05-23	21:49:24	16	80
2074	2020-05-02	15:49:52	7	10
2075	2020-05-26	12:50:20	10	26
2076	2020-05-15	18:24:26	2	97
2077	2020-05-29	12:59:46	19	69
2078	2020-05-01	20:12:08	12	36
2079	2020-05-07	18:23:32	7	66
2080	2020-05-23	17:55:20	13	74
2081	2020-05-28	12:19:59	8	82
2082	2020-05-31	19:41:45	22	26
2083	2020-05-25	15:32:50	7	99
2084	2020-05-16	19:54:29	23	82
2085	2020-05-07	15:19:27	20	67
2086	2020-05-20	14:31:11	2	62
2087	2020-05-01	19:46:08	5	15
2088	2020-05-16	21:04:43	15	33
2089	2020-05-17	15:53:33	10	42
2090	2020-05-12	14:14:45	24	52
2091	2020-05-22	13:35:31	23	73
2092	2020-05-31	14:15:12	23	41
2093	2020-05-05	19:54:04	22	38
2094	2020-05-15	17:36:28	2	13
2095	2020-05-18	16:12:40	21	78
2096	2020-05-14	12:39:13	8	74
2097	2020-05-10	19:03:27	20	57
2098	2020-05-17	14:12:55	15	25
2099	2020-05-23	17:03:04	20	94
2100	2020-05-09	19:56:25	10	100
2101	2020-05-02	15:09:36	12	73
2102	2020-05-04	19:56:55	5	100
2103	2020-05-11	21:39:32	14	19
2104	2020-05-07	20:29:15	9	61
2105	2020-05-27	16:31:28	4	96
2106	2020-05-22	19:46:41	17	77
2107	2020-05-05	18:21:28	10	87
2108	2020-05-08	18:26:08	21	4
2109	2020-05-22	21:35:32	8	64
2110	2020-05-03	15:50:06	16	96
2111	2020-05-01	13:34:33	1	58
2112	2020-05-11	15:41:29	18	60
2113	2020-05-23	16:34:13	15	10
2114	2020-05-20	16:16:38	14	86
2115	2020-05-24	20:54:22	15	70
2116	2020-05-07	12:40:59	15	7
2117	2020-05-08	17:32:17	17	95
2118	2020-05-31	19:52:29	22	14
2119	2020-05-30	19:49:33	8	57
2120	2020-05-14	15:13:51	11	34
2121	2020-05-11	15:52:25	12	94
2122	2020-05-11	21:12:53	23	23
2123	2020-05-29	14:55:19	13	13
2124	2020-05-08	12:55:47	18	6
2125	2020-05-07	19:25:32	21	5
2126	2020-05-19	19:22:27	11	15
2127	2020-05-26	12:02:07	15	49
2128	2020-05-07	17:54:16	5	76
2129	2020-05-28	22:16:17	4	48
2130	2020-05-04	22:54:44	2	66
2131	2020-05-21	20:41:19	20	15
2132	2020-05-20	13:14:29	2	1
2133	2020-05-16	16:02:12	8	71
2134	2020-05-17	15:58:10	19	15
2135	2020-05-25	17:25:33	2	64
2136	2020-05-04	20:23:08	11	15
2137	2020-05-15	21:14:25	8	37
2138	2020-05-25	14:27:19	13	65
2139	2020-05-07	16:49:04	24	56
2140	2020-05-12	12:46:20	16	8
2141	2020-05-29	15:27:56	10	41
2142	2020-05-05	13:47:15	12	61
2143	2020-05-29	12:10:32	18	26
2144	2020-05-28	19:51:27	7	76
2145	2020-05-03	17:55:08	11	1
2146	2020-05-07	19:57:53	12	17
2147	2020-05-15	20:17:22	22	32
2148	2020-05-03	13:26:50	6	29
2149	2020-05-08	22:27:43	5	62
2150	2020-05-31	17:58:18	15	77
2151	2020-05-22	21:51:07	12	16
2152	2020-05-08	18:27:27	2	22
2153	2020-05-28	22:29:10	7	24
2154	2020-05-21	22:20:26	16	76
2155	2020-05-02	14:35:57	6	3
2156	2020-05-18	17:12:22	1	6
2157	2020-05-23	13:15:44	6	27
2158	2020-05-30	18:50:10	19	33
2159	2020-05-29	13:16:29	3	12
2160	2020-05-16	20:18:31	19	97
2161	2020-05-04	14:14:12	7	92
2162	2020-05-11	21:32:51	21	67
2163	2020-05-27	14:28:37	7	34
2164	2020-05-26	21:47:48	14	99
2165	2020-05-23	21:13:46	15	43
2166	2020-05-09	20:35:09	15	24
2167	2020-05-07	18:35:38	6	85
2168	2020-05-31	21:09:15	24	25
2169	2020-05-30	12:03:35	19	17
2170	2020-05-21	21:22:20	7	35
2171	2020-05-25	12:27:25	7	12
2172	2020-05-06	14:56:37	5	60
2173	2020-05-23	17:22:48	1	96
2174	2020-05-18	21:41:04	15	64
2175	2020-05-10	22:52:32	18	10
2176	2020-05-23	15:24:48	9	4
2177	2020-05-28	16:27:33	20	28
2178	2020-05-20	20:48:46	2	96
2179	2020-05-10	13:25:22	15	61
2180	2020-05-04	13:12:15	6	30
2181	2020-05-20	13:31:33	4	32
2182	2020-05-03	13:24:05	13	12
2183	2020-05-27	15:44:53	16	89
2184	2020-05-06	12:27:42	9	41
2185	2020-05-11	19:48:32	19	26
2186	2020-05-25	16:42:04	2	75
2187	2020-05-03	19:49:02	6	88
2188	2020-05-30	18:44:27	17	59
2189	2020-05-14	21:29:15	24	55
2190	2020-05-11	22:35:37	12	32
2191	2020-05-24	12:03:54	16	32
2192	2020-05-11	14:01:41	20	75
2193	2020-05-12	21:34:22	4	15
2194	2020-05-04	22:06:15	5	56
2195	2020-05-23	20:19:21	12	98
2196	2020-05-13	17:41:10	12	19
2197	2020-05-29	15:53:21	5	74
2198	2020-05-02	20:11:54	22	81
2199	2020-05-06	20:04:23	24	97
2200	2020-05-15	12:18:40	6	64
2201	2020-05-19	21:28:26	6	74
2202	2020-05-06	13:40:02	21	65
2203	2020-05-08	18:40:35	10	99
2204	2020-05-29	15:10:22	20	39
2205	2020-05-21	14:19:58	5	99
2206	2020-05-28	19:25:55	10	85
2207	2020-05-05	14:28:53	17	83
2208	2020-05-23	12:49:23	14	54
2209	2020-05-17	18:46:55	8	2
2210	2020-05-10	14:28:55	5	95
2211	2020-05-03	13:46:06	5	89
2212	2020-05-28	13:16:59	5	58
2213	2020-05-09	22:09:45	20	76
2214	2020-05-30	20:01:39	13	27
2215	2020-05-02	20:05:05	7	46
2216	2020-05-09	13:29:05	15	71
2217	2020-05-02	22:21:21	12	13
2218	2020-05-20	20:17:59	18	68
2219	2020-05-19	18:37:52	14	20
2220	2020-05-27	18:13:35	14	93
2221	2020-05-09	21:11:21	20	76
2222	2020-05-09	15:30:17	16	23
2223	2020-05-10	20:15:55	3	67
2224	2020-05-28	12:08:55	17	72
2225	2020-05-02	20:01:12	13	93
2226	2020-05-27	21:05:26	15	90
2227	2020-05-13	22:09:35	4	82
2228	2020-05-04	21:02:19	9	58
2229	2020-05-27	16:52:25	12	25
2230	2020-05-16	22:41:07	17	22
2231	2020-05-29	15:52:03	10	42
2232	2020-05-28	22:04:02	19	56
2233	2020-05-06	22:32:57	8	21
2234	2020-05-04	15:06:09	8	82
2235	2020-05-14	16:11:44	23	18
2236	2020-05-19	13:10:42	16	73
2237	2020-05-11	18:27:11	14	8
2238	2020-05-04	15:58:18	13	88
2239	2020-05-07	14:07:46	2	57
2240	2020-05-09	21:18:38	5	87
2241	2020-05-02	14:18:41	16	95
2242	2020-05-14	22:52:05	17	16
2243	2020-05-01	22:25:09	11	72
2244	2020-05-13	14:51:45	15	80
2245	2020-05-31	21:19:58	15	97
2246	2020-05-23	13:18:42	16	18
2247	2020-05-22	18:26:22	5	15
2248	2020-05-09	19:45:03	22	59
2249	2020-05-12	13:42:41	22	92
2250	2020-05-05	18:06:50	16	54
2251	2020-05-25	21:46:36	11	15
2252	2020-05-05	20:37:44	6	97
2253	2020-05-23	16:40:28	18	75
2254	2020-05-14	17:03:03	2	99
2255	2020-05-29	19:59:34	12	68
2256	2020-05-24	13:29:28	1	56
2257	2020-05-16	18:32:57	18	80
2258	2020-05-16	16:32:28	10	49
2259	2020-05-24	16:36:58	6	96
2260	2020-05-05	12:07:39	14	66
2261	2020-05-26	18:57:45	23	98
2262	2020-05-10	16:36:30	21	84
2263	2020-05-11	14:58:50	22	53
2264	2020-05-17	22:23:46	18	20
2265	2020-05-21	16:05:53	4	64
2266	2020-05-21	15:13:02	12	58
2267	2020-05-29	22:22:42	8	2
2268	2020-05-10	14:07:19	20	12
2269	2020-05-07	21:54:31	21	98
2270	2020-05-15	12:13:35	5	51
2271	2020-05-16	14:28:12	22	20
2272	2020-05-01	21:13:42	2	48
2273	2020-05-08	15:25:24	18	40
2274	2020-05-09	13:51:52	4	72
2275	2020-05-06	16:06:13	6	21
2276	2020-05-13	15:25:54	14	99
2277	2020-05-01	20:39:12	1	55
2278	2020-05-26	12:25:54	1	52
2279	2020-05-01	14:22:11	3	7
2280	2020-05-12	19:53:38	1	94
2281	2020-05-01	22:48:02	17	94
2282	2020-05-28	13:10:37	23	6
2283	2020-05-14	18:22:04	19	57
2284	2020-05-03	15:57:35	18	54
2285	2020-05-29	15:53:14	2	48
2286	2020-05-14	21:51:49	10	59
2287	2020-05-12	19:35:49	17	53
2288	2020-05-05	13:24:17	16	31
2289	2020-05-29	14:30:06	13	68
2290	2020-05-26	13:55:17	24	53
2291	2020-05-21	20:31:51	22	8
2292	2020-05-19	17:13:04	23	75
2293	2020-05-01	20:47:20	2	59
2294	2020-05-26	16:49:23	16	40
2295	2020-05-17	21:57:10	18	18
2296	2020-05-23	12:35:01	15	52
2297	2020-05-30	22:50:32	13	11
2298	2020-05-22	12:04:47	12	61
2299	2020-05-29	13:11:58	4	23
2300	2020-05-04	13:39:39	12	82
2301	2020-05-24	20:57:21	19	62
2302	2020-05-14	18:45:28	15	97
2303	2020-05-12	18:10:19	14	73
2304	2020-05-20	15:22:20	21	72
2305	2020-05-06	13:11:57	1	80
2306	2020-05-03	14:20:40	22	81
2307	2020-05-17	18:52:06	2	1
2308	2020-05-15	14:10:41	24	8
2309	2020-05-18	18:44:46	9	43
2310	2020-05-07	12:58:59	15	35
2311	2020-05-08	21:50:55	15	74
2312	2020-05-15	16:43:22	23	51
2313	2020-05-15	14:32:54	2	24
2314	2020-05-29	20:10:19	16	63
2315	2020-05-30	21:11:58	8	32
2316	2020-05-12	19:28:32	24	65
2317	2020-05-27	22:31:02	4	49
2318	2020-05-05	22:08:45	2	93
2319	2020-05-12	16:45:51	16	81
2320	2020-05-14	13:12:05	19	1
2321	2020-05-27	21:43:15	4	23
2322	2020-05-22	15:40:33	11	9
2323	2020-05-23	15:46:01	13	75
2324	2020-05-02	21:28:57	3	92
2325	2020-05-23	21:03:11	24	80
2326	2020-05-15	12:28:18	13	85
2327	2020-05-05	20:43:12	13	65
2328	2020-05-14	20:03:33	6	74
2329	2020-05-28	12:19:19	16	96
2330	2020-05-25	18:31:25	16	39
2331	2020-05-02	13:03:11	19	33
2332	2020-05-05	17:45:18	18	72
2333	2020-05-11	19:41:08	11	3
2334	2020-05-07	22:18:50	9	21
2335	2020-05-08	13:08:54	22	76
2336	2020-05-21	19:09:59	23	68
2337	2020-05-13	22:42:29	17	55
2338	2020-05-10	12:53:04	3	55
2339	2020-05-15	12:16:30	20	70
2340	2020-05-28	14:24:16	13	79
2341	2020-05-08	12:32:26	15	24
2342	2020-05-17	18:44:11	6	95
2343	2020-05-04	19:08:48	14	51
2344	2020-05-14	20:11:46	18	75
